Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/01/2025 15:09:58 +00:00,-0.122,11.5689459,306.9,50.20165,-66.385248,50.201703157072394,-66.3854046490709,9.438915,-11.6338053,0.842222452,01/01/1970 00:20:56 +00:00,8.759064,°C,0.007597089,RFU,8.77603149,°C,0,RFU,8.588061,°C,31264.61,μS/cm,45539.9141,μS/cm,28.9278641,PSU,31.9850464,Ω-cm,1.022428,g/cm³,29.6009445,ppt,0.130034283,NTU,8.588061,°C,15.678,V
08/01/2025 15:09:59 +00:00,-0.051,11.5689459,317.4,50.20165,-66.385248,50.201703819307042,-66.385406402553357,9.512578,-11.758996,0.8408722,01/01/1970 00:20:57 +00:00,8.759064,°C,0.007597089,RFU,8.77603149,°C,0,RFU,8.588061,°C,31264.61,μS/cm,45539.9141,μS/cm,28.9278641,PSU,31.9850464,Ω-cm,1.022428,g/cm³,29.6009445,ppt,0.130034283,NTU,8.588061,°C,15.678,V
08/01/2025 15:10:00 +00:00,-0.028,11.5689459,328.8,50.20165,-66.385248,50.201704354314131,-66.385407270126663,9.572088,-11.8209362,0.8408722,01/01/1970 00:20:58 +00:00,8.759064,°C,0.007597089,RFU,8.77603149,°C,0,RFU,8.588061,°C,31264.61,μS/cm,45539.9141,μS/cm,28.9278641,PSU,31.9850464,Ω-cm,1.022428,g/cm³,29.6009445,ppt,0.130034283,NTU,8.588061,°C,15.678,V
08/01/2025 15:10:01 +00:00,-0.014,11.5689459,337.6,50.20165,-66.385248,50.201704751543062,-66.385408029984447,9.616273,-11.8751869,0.8408722,01/01/1970 00:20:59 +00:00,8.768311,°C,0.00267319544,RFU,8.788879,°C,0,RFU,8.615954,°C,31313.7031,μS/cm,45576.06,μS/cm,28.9566784,PSU,31.9349,Ω-cm,1.02244663,g/cm³,29.62444,ppt,0.1253465,NTU,8.615954,°C,15.642,V
08/01/2025 15:10:02 +00:00,0.025,11.5689459,346.1,50.20165,-66.385248,50.201704961391293,-66.38540851730103,9.639615,-11.9099789,0.8408722,01/01/1970 00:21:00 +00:00,8.768311,°C,0.00267319544,RFU,8.788879,°C,0,RFU,8.615954,°C,31313.7031,μS/cm,45576.06,μS/cm,28.9566784,PSU,31.9349,Ω-cm,1.02244663,g/cm³,29.62444,ppt,0.1253465,NTU,8.615954,°C,15.642,V
08/01/2025 15:10:03 +00:00,0.049,11.61333,336.5,50.20165,-66.385248,50.201705518633574,-66.385409030556531,9.701599,-11.9466228,0.840197146,01/01/1970 00:21:01 +00:00,8.768311,°C,0.00267319544,RFU,8.788879,°C,0,RFU,8.615954,°C,31313.7031,μS/cm,45576.06,μS/cm,28.9566784,PSU,31.9349,Ω-cm,1.02244663,g/cm³,29.62444,ppt,0.1253465,NTU,8.615954,°C,15.642,V
08/01/2025 15:10:04 +00:00,0.057,11.61333,310.6,50.20165,-66.385248,50.2017072386448,-66.385410281249065,9.892921,-12.0359154,0.840197146,01/01/1970 00:21:02 +00:00,8.768311,°C,0.00267319544,RFU,8.788879,°C,0,RFU,8.615954,°C,31313.7031,μS/cm,45576.06,μS/cm,28.9566784,PSU,31.9349,Ω-cm,1.02244663,g/cm³,29.62444,ppt,0.1253465,NTU,8.615954,°C,15.642,V
08/01/2025 15:10:05 +00:00,0.053,11.61333,290.9,50.20165,-66.385248,50.201709080777214,-66.38541317316826,10.0978279,-12.2423849,0.840197146,01/01/1970 00:21:03 +00:00,8.768311,°C,0.00267319544,RFU,8.788879,°C,0,RFU,8.615954,°C,31313.7031,μS/cm,45576.06,μS/cm,28.9566784,PSU,31.9349,Ω-cm,1.02244663,g/cm³,29.62444,ppt,0.1253465,NTU,8.615954,°C,15.642,V
08/01/2025 15:10:06 +00:00,-0.002,11.61333,285.4,50.20165,-66.385248,50.201710161615004,-66.385417511065754,10.2180529,-12.55209,0.840197146,01/01/1970 00:21:04 +00:00,8.768311,°C,0.00267319544,RFU,8.788879,°C,0,RFU,8.615954,°C,31313.7031,μS/cm,45576.06,μS/cm,28.9566784,PSU,31.9349,Ω-cm,1.02244663,g/cm³,29.62444,ppt,0.1253465,NTU,8.615954,°C,15.642,V
08/01/2025 15:10:07 +00:00,-0.077,11.61333,275.6,50.20165,-66.385248,50.201710440185643,-66.385420866432938,10.24904,-12.7916479,0.840197146,01/01/1970 00:21:05 +00:00,8.787445,°C,0.00668984838,RFU,8.806427,°C,0,RFU,8.657313,°C,31306.125,μS/cm,45512.7,μS/cm,28.9172649,PSU,31.94263,Ω-cm,1.0224098,g/cm³,29.5832558,ppt,0.0898192748,NTU,8.657313,°C,15.687,V
08/01/2025 15:10:08 +00:00,-0.153,11.6081934,260,50.20165,-66.385248,50.201710274322885,-66.385423217079293,10.2305908,-12.9594727,0.838846862,01/01/1970 00:21:06 +00:00,8.787445,°C,0.00668984838,RFU,8.806427,°C,0,RFU,8.657313,°C,31306.125,μS/cm,45512.7,μS/cm,28.9172649,PSU,31.94263,Ω-cm,1.0224098,g/cm³,29.5832558,ppt,0.0898192748,NTU,8.657313,°C,15.687,V
08/01/2025 15:10:09 +00:00,-0.154,11.6081934,244.1,50.20165,-66.385248,50.201709829846749,-66.385425064904325,10.18115,-13.0913992,0.838846862,01/01/1970 00:21:07 +00:00,8.787445,°C,0.00668984838,RFU,8.806427,°C,0,RFU,8.657313,°C,31306.125,μS/cm,45512.7,μS/cm,28.9172649,PSU,31.94263,Ω-cm,1.0224098,g/cm³,29.5832558,ppt,0.0898192748,NTU,8.657313,°C,15.687,V
08/01/2025 15:10:10 +00:00,-0.101,11.6081934,234.9,50.20165,-66.385248,50.20170915875886,-66.385426777673985,10.1065044,-13.2136831,0.838846862,01/01/1970 00:21:08 +00:00,8.787445,°C,0.00668984838,RFU,8.806427,°C,0,RFU,8.657313,°C,31306.125,μS/cm,45512.7,μS/cm,28.9172649,PSU,31.94263,Ω-cm,1.0224098,g/cm³,29.5832558,ppt,0.0898192748,NTU,8.657313,°C,15.687,V
08/01/2025 15:10:11 +00:00,-0.072,11.6081934,234.9,50.20165,-66.385248,50.201707829759812,-66.385429664522178,9.958676,-13.4197912,0.838846862,01/01/1970 00:21:09 +00:00,8.787445,°C,0.00668984838,RFU,8.806427,°C,0,RFU,8.657313,°C,31306.125,μS/cm,45512.7,μS/cm,28.9172649,PSU,31.94263,Ω-cm,1.0224098,g/cm³,29.5832558,ppt,0.0898192748,NTU,8.657313,°C,15.687,V
08/01/2025 15:10:12 +00:00,-0.072,11.6081934,238.9,50.20165,-66.385248,50.201705793071838,-66.385434028650934,9.73213,-13.73137,0.838846862,01/01/1970 00:21:10 +00:00,8.787445,°C,0.00668984838,RFU,8.806427,°C,0,RFU,8.657313,°C,31306.125,μS/cm,45512.7,μS/cm,28.9172649,PSU,31.94263,Ω-cm,1.0224098,g/cm³,29.5832558,ppt,0.0898192748,NTU,8.657313,°C,15.687,V
08/01/2025 15:10:13 +00:00,-0.086,11.6100731,237.9,50.20165,-66.385248,50.201703732208138,-66.385438792655492,9.502895,-14.0714979,0.8381718,01/01/1970 00:21:11 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:14 +00:00,-0.104,11.6100731,229.7,50.20165,-66.385248,50.201702054300057,-66.385442536026531,9.316257,-14.3387585,0.8381718,01/01/1970 00:21:12 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:15 +00:00,-0.115,11.6100731,218.5,50.20165,-66.385248,50.201700335510417,-66.3854458692548,9.125072,-14.5767355,0.8381718,01/01/1970 00:21:14 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:16 +00:00,-0.118,11.6100731,208.5,50.20165,-66.385248,50.201698441193152,-66.385448563926829,8.914362,-14.7691231,0.8381718,01/01/1970 00:21:15 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:17 +00:00,-0.118,11.6100731,208.1,50.20165,-66.385248,50.201696367963457,-66.385450825069185,8.683751,-14.9305592,0.8381718,01/01/1970 00:21:16 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:18 +00:00,-0.095,11.6188345,207.5,50.20165,-66.385248,50.201694545993064,-66.385452635213753,8.481088,-15.0597954,0.8374966,01/01/1970 00:21:17 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:19 +00:00,-0.013,11.6188345,214.8,50.20165,-66.385248,50.201693419085785,-66.385453726592431,8.355739,-15.1377153,0.8374966,01/01/1970 00:21:18 +00:00,8.810699,°C,0.00289061363,RFU,8.825104,°C,0,RFU,8.734171,°C,31356.7051,μS/cm,45489.1523,μS/cm,28.91011,PSU,31.8911057,Ω-cm,1.02239311,g/cm³,29.56795,ppt,0.08880305,NTU,8.734171,°C,15.642,V
08/01/2025 15:10:20 +00:00,0.059,11.6188345,225.6,50.20165,-66.385248,50.201692640984263,-66.385454710336248,8.269189,-15.2079506,0.8374966,01/01/1970 00:21:19 +00:00,8.837311,°C,0.00121557224,RFU,8.851074,°C,0,RFU,8.754642,°C,31267.459,μS/cm,45333.97,μS/cm,28.80361,PSU,31.982132,Ω-cm,1.02230692,g/cm³,29.46708,ppt,0.111219488,NTU,8.754642,°C,15.561,V
08/01/2025 15:10:21 +00:00,0.096,11.6188345,233.6,50.20165,-66.385248,50.201691977659934,-66.3854554285355,8.195405,-15.2592268,0.8374966,01/01/1970 00:21:20 +00:00,8.837311,°C,0.00121557224,RFU,8.851074,°C,0,RFU,8.754642,°C,31267.459,μS/cm,45333.97,μS/cm,28.80361,PSU,31.982132,Ω-cm,1.02230692,g/cm³,29.46708,ppt,0.111219488,NTU,8.754642,°C,15.561,V
08/01/2025 15:10:22 +00:00,0.133,11.6188345,240.8,50.20165,-66.385248,50.201691423035385,-66.385456111875854,8.133713,-15.3080139,0.8374966,01/01/1970 00:21:21 +00:00,8.837311,°C,0.00121557224,RFU,8.851074,°C,0,RFU,8.754642,°C,31267.459,μS/cm,45333.97,μS/cm,28.80361,PSU,31.982132,Ω-cm,1.02230692,g/cm³,29.46708,ppt,0.111219488,NTU,8.754642,°C,15.561,V
08/01/2025 15:10:23 +00:00,0.148,11.6262188,247.7,50.20165,-66.385248,50.201690992181909,-66.38545662419574,8.085788,-15.3445911,0.836146355,01/01/1970 00:21:22 +00:00,8.837311,°C,0.00121557224,RFU,8.851074,°C,0,RFU,8.754642,°C,31267.459,μS/cm,45333.97,μS/cm,28.80361,PSU,31.982132,Ω-cm,1.02230692,g/cm³,29.46708,ppt,0.111219488,NTU,8.754642,°C,15.561,V
08/01/2025 15:10:24 +00:00,0.145,11.6262188,254,50.20165,-66.385248,50.201690542433639,-66.385457064586348,8.035761,-15.3760338,0.836146355,01/01/1970 00:21:23 +00:00,8.837311,°C,0.00121557224,RFU,8.851074,°C,0,RFU,8.754642,°C,31267.459,μS/cm,45333.97,μS/cm,28.80361,PSU,31.982132,Ω-cm,1.02230692,g/cm³,29.46708,ppt,0.111219488,NTU,8.754642,°C,15.561,V
08/01/2025 15:10:25 +00:00,0.139,11.6262188,259.9,50.20165,-66.385248,50.201690226599226,-66.3854575727764,8.00063,-15.4123163,0.836146355,01/01/1970 00:21:24 +00:00,8.837311,°C,0.00121557224,RFU,8.851074,°C,0,RFU,8.754642,°C,31267.459,μS/cm,45333.97,μS/cm,28.80361,PSU,31.982132,Ω-cm,1.02230692,g/cm³,29.46708,ppt,0.111219488,NTU,8.754642,°C,15.561,V
08/01/2025 15:10:26 +00:00,0.121,11.6262188,265.6,50.20165,-66.385248,50.201689849099886,-66.385457900911035,7.95863962,-15.4357433,0.836146355,01/01/1970 00:21:25 +00:00,8.863068,°C,0.003674059,RFU,8.871887,°C,0,RFU,8.783169,°C,31373.373,μS/cm,45451.63,μS/cm,28.8897018,PSU,31.8741627,Ω-cm,1.02237022,g/cm³,29.54356,ppt,0.116218247,NTU,8.783169,°C,15.651,V
08/01/2025 15:10:27 +00:00,0.11,11.6262188,271,50.20165,-66.385248,50.201689563874993,-66.385458248056182,7.92691326,-15.4605284,0.836146355,01/01/1970 00:21:26 +00:00,8.863068,°C,0.003674059,RFU,8.871887,°C,0,RFU,8.783169,°C,31373.373,μS/cm,45451.63,μS/cm,28.8897018,PSU,31.8741627,Ω-cm,1.02237022,g/cm³,29.54356,ppt,0.116218247,NTU,8.783169,°C,15.651,V
08/01/2025 15:10:28 +00:00,0.102,11.617156,276.5,50.20165,-66.385248,50.201689278541636,-66.385458610634231,7.895175,-15.486414,0.8354712,01/01/1970 00:21:27 +00:00,8.863068,°C,0.003674059,RFU,8.871887,°C,0,RFU,8.783169,°C,31373.373,μS/cm,45451.63,μS/cm,28.8897018,PSU,31.8741627,Ω-cm,1.02237022,g/cm³,29.54356,ppt,0.116218247,NTU,8.783169,°C,15.651,V
08/01/2025 15:10:29 +00:00,0.108,11.617156,282.4,50.20165,-66.385248,50.201689016728487,-66.385458827112487,7.86605263,-15.50187,0.8354712,01/01/1970 00:21:28 +00:00,8.863068,°C,0.003674059,RFU,8.871887,°C,0,RFU,8.783169,°C,31373.373,μS/cm,45451.63,μS/cm,28.8897018,PSU,31.8741627,Ω-cm,1.02237022,g/cm³,29.54356,ppt,0.116218247,NTU,8.783169,°C,15.651,V
08/01/2025 15:10:30 +00:00,0.116,11.617156,288.5,50.20165,-66.385248,50.201688805721083,-66.385459126910277,7.84258175,-15.5232744,0.8354712,01/01/1970 00:21:29 +00:00,8.863068,°C,0.003674059,RFU,8.871887,°C,0,RFU,8.783169,°C,31373.373,μS/cm,45451.63,μS/cm,28.8897018,PSU,31.8741627,Ω-cm,1.02237022,g/cm³,29.54356,ppt,0.116218247,NTU,8.783169,°C,15.651,V
08/01/2025 15:10:31 +00:00,0.123,11.617156,294.6,50.20165,-66.385248,50.201688581278681,-66.385459396967661,7.81761646,-15.5425549,0.8354712,01/01/1970 00:21:30 +00:00,8.863068,°C,0.003674059,RFU,8.871887,°C,0,RFU,8.783169,°C,31373.373,μS/cm,45451.63,μS/cm,28.8897018,PSU,31.8741627,Ω-cm,1.02237022,g/cm³,29.54356,ppt,0.116218247,NTU,8.783169,°C,15.651,V
08/01/2025 15:10:32 +00:00,0.118,11.617156,303.9,50.20165,-66.385248,50.201688364798343,-66.385459689930926,7.79353666,-15.5634718,0.8354712,01/01/1970 00:21:31 +00:00,8.881195,°C,0.00332000828,RFU,8.885315,°C,0,RFU,8.777626,°C,31401.6973,μS/cm,45499.64,μS/cm,28.9227524,PSU,31.8454132,Ω-cm,1.0223968,g/cm³,29.5747662,ppt,0.06927347,NTU,8.777626,°C,15.606,V
08/01/2025 15:10:33 +00:00,0.125,11.6019831,305.8,50.20165,-66.385248,50.201688123329014,-66.385460050297738,7.76667738,-15.5892,0.834796131,01/01/1970 00:21:32 +00:00,8.881195,°C,0.00332000828,RFU,8.885315,°C,0,RFU,8.777626,°C,31401.6973,μS/cm,45499.64,μS/cm,28.9227524,PSU,31.8454132,Ω-cm,1.0223968,g/cm³,29.5747662,ppt,0.06927347,NTU,8.777626,°C,15.606,V
08/01/2025 15:10:34 +00:00,0.125,11.6019831,306.9,50.20165,-66.385248,50.201688005989617,-66.385460567844191,7.753626,-15.62615,0.834796131,01/01/1970 00:21:33 +00:00,8.881195,°C,0.00332000828,RFU,8.885315,°C,0,RFU,8.777626,°C,31401.6973,μS/cm,45499.64,μS/cm,28.9227524,PSU,31.8454132,Ω-cm,1.0223968,g/cm³,29.5747662,ppt,0.06927347,NTU,8.777626,°C,15.606,V
08/01/2025 15:10:35 +00:00,0.105,11.6019831,305.8,50.20165,-66.385248,50.201687994869374,-66.385461219142925,7.752389,-15.67265,0.834796131,01/01/1970 00:21:34 +00:00,8.881195,°C,0.00332000828,RFU,8.885315,°C,0,RFU,8.777626,°C,31401.6973,μS/cm,45499.64,μS/cm,28.9227524,PSU,31.8454132,Ω-cm,1.0223968,g/cm³,29.5747662,ppt,0.06927347,NTU,8.777626,°C,15.606,V
08/01/2025 15:10:36 +00:00,0.005,11.6019831,303.5,50.20165,-66.385248,50.201688358624793,-66.38546256716171,7.792851,-15.7688923,0.834796131,01/01/1970 00:21:35 +00:00,8.881195,°C,0.00332000828,RFU,8.885315,°C,0,RFU,8.777626,°C,31401.6973,μS/cm,45499.64,μS/cm,28.9227524,PSU,31.8454132,Ω-cm,1.0223968,g/cm³,29.5747662,ppt,0.06927347,NTU,8.777626,°C,15.606,V
08/01/2025 15:10:37 +00:00,-0.11,11.6019831,301.2,50.20165,-66.385248,50.201688584872791,-66.385463587579636,7.818017,-15.8417454,0.834796131,01/01/1970 00:21:36 +00:00,8.881195,°C,0.00332000828,RFU,8.885315,°C,0,RFU,8.777626,°C,31401.6973,μS/cm,45499.64,μS/cm,28.9227524,PSU,31.8454132,Ω-cm,1.0223968,g/cm³,29.5747662,ppt,0.06927347,NTU,8.777626,°C,15.606,V
08/01/2025 15:10:38 +00:00,-0.115,11.6134634,300.4,50.20165,-66.385248,50.201688654743165,-66.385464438513267,7.82578945,-15.9024982,0.8334459,01/01/1970 00:21:37 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:39 +00:00,-0.061,11.6134634,301.1,50.20165,-66.385248,50.201688812321514,-66.385465256853067,7.84331751,-15.9609241,0.8334459,01/01/1970 00:21:38 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:40 +00:00,-0.06,11.6134634,300.7,50.20165,-66.385248,50.201688842160564,-66.385465939594837,7.846637,-16.0096684,0.8334459,01/01/1970 00:21:39 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:41 +00:00,-0.071,11.6134634,288.1,50.20165,-66.385248,50.201688997979744,-66.385467095187067,7.863969,-16.0921726,0.8334459,01/01/1970 00:21:40 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:42 +00:00,-0.092,11.6134634,274,50.20165,-66.385248,50.201689312200664,-66.385469266731789,7.898921,-16.24721,0.8334459,01/01/1970 00:21:41 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:43 +00:00,-0.116,11.6214523,269.8,50.20165,-66.385248,50.201689456224386,-66.38547254306134,7.91494226,-16.4811249,0.8327707,01/01/1970 00:21:42 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:44 +00:00,-0.107,11.6214523,259.2,50.20165,-66.385248,50.201689237064564,-66.385475165207708,7.890565,-16.668335,0.8327707,01/01/1970 00:21:43 +00:00,8.893066,°C,0.00217933743,RFU,8.893707,°C,0,RFU,8.784288,°C,31265.709,μS/cm,45294.2422,μS/cm,28.7792873,PSU,31.983923,Ω-cm,1.02228367,g/cm³,29.4412575,ppt,0.102449812,NTU,8.784288,°C,15.66,V
08/01/2025 15:10:45 +00:00,-0.09,11.6214523,241.4,50.20165,-66.385248,50.201688780392544,-66.385478587946679,7.839769,-16.9127026,0.8327707,01/01/1970 00:21:44 +00:00,8.900696,°C,0.00159813953,RFU,8.903229,°C,0,RFU,8.810724,°C,31349.5137,μS/cm,45382.46,μS/cm,28.8444271,PSU,31.8984222,Ω-cm,1.02233064,g/cm³,29.4986,ppt,0.20764105,NTU,8.810724,°C,15.588,V
08/01/2025 15:10:46 +00:00,-0.072,11.6214523,224.9,50.20165,-66.385248,50.201687601734882,-66.385482812769226,7.708664,-17.2143345,0.8327707,01/01/1970 00:21:45 +00:00,8.900696,°C,0.00159813953,RFU,8.903229,°C,0,RFU,8.810724,°C,31349.5137,μS/cm,45382.46,μS/cm,28.8444271,PSU,31.8984222,Ω-cm,1.02233064,g/cm³,29.4986,ppt,0.20764105,NTU,8.810724,°C,15.588,V
08/01/2025 15:10:47 +00:00,-0.066,11.6214523,217.5,50.20165,-66.385248,50.201685635301018,-66.385486624296831,7.48993254,-17.4864616,0.8327707,01/01/1970 00:21:46 +00:00,8.900696,°C,0.00159813953,RFU,8.903229,°C,0,RFU,8.810724,°C,31349.5137,μS/cm,45382.46,μS/cm,28.8444271,PSU,31.8984222,Ω-cm,1.02233064,g/cm³,29.4986,ppt,0.20764105,NTU,8.810724,°C,15.588,V
08/01/2025 15:10:48 +00:00,-0.035,11.6201105,222.3,50.20165,-66.385248,50.201683069253932,-66.3854904066623,7.20450449,-17.756506,0.832095563,01/01/1970 00:21:47 +00:00,8.900696,°C,0.00159813953,RFU,8.903229,°C,0,RFU,8.810724,°C,31349.5137,μS/cm,45382.46,μS/cm,28.8444271,PSU,31.8984222,Ω-cm,1.02233064,g/cm³,29.4986,ppt,0.20764105,NTU,8.810724,°C,15.588,V
08/01/2025 15:10:49 +00:00,-0.004,11.6201105,224.2,50.20165,-66.385248,50.201680035806895,-66.385494493576374,6.86708641,-18.0482941,0.832095563,01/01/1970 00:21:48 +00:00,8.900696,°C,0.00159813953,RFU,8.903229,°C,0,RFU,8.810724,°C,31349.5137,μS/cm,45382.46,μS/cm,28.8444271,PSU,31.8984222,Ω-cm,1.02233064,g/cm³,29.4986,ppt,0.20764105,NTU,8.810724,°C,15.588,V
08/01/2025 15:10:50 +00:00,-0.004,11.6201105,220.6,50.20165,-66.385248,50.201676988968515,-66.3854994151585,6.52817869,-18.3996735,0.832095563,01/01/1970 00:21:49 +00:00,8.900696,°C,0.00159813953,RFU,8.903229,°C,0,RFU,8.810724,°C,31349.5137,μS/cm,45382.46,μS/cm,28.8444271,PSU,31.8984222,Ω-cm,1.02233064,g/cm³,29.4986,ppt,0.20764105,NTU,8.810724,°C,15.588,V
08/01/2025 15:10:51 +00:00,-0.02,11.6201105,217.7,50.20165,-66.385248,50.20167389907634,-66.3855036730133,6.184482,-18.7036648,0.832095563,01/01/1970 00:21:50 +00:00,8.911102,°C,0.00347660319,RFU,8.914551,°C,0,RFU,8.825671,°C,31353.8613,μS/cm,45370,μS/cm,28.8374786,PSU,31.894,Ω-cm,1.02232313,g/cm³,29.4905,ppt,0.112147808,NTU,8.825671,°C,15.588,V
08/01/2025 15:10:52 +00:00,-0.072,11.6201105,216.8,50.20165,-66.385248,50.201671169437176,-66.385507368229128,5.880857,-18.9674873,0.832095563,01/01/1970 00:21:51 +00:00,8.911102,°C,0.00347660319,RFU,8.914551,°C,0,RFU,8.825671,°C,31353.8613,μS/cm,45370,μS/cm,28.8374786,PSU,31.894,Ω-cm,1.02232313,g/cm³,29.4905,ppt,0.112147808,NTU,8.825671,°C,15.588,V
08/01/2025 15:10:53 +00:00,-0.082,11.6127586,214.7,50.20165,-66.385248,50.2016691391269,-66.385509842689075,5.65502,-19.1441536,0.830745339,01/01/1970 00:21:52 +00:00,8.911102,°C,0.00347660319,RFU,8.914551,°C,0,RFU,8.825671,°C,31353.8613,μS/cm,45370,μS/cm,28.8374786,PSU,31.894,Ω-cm,1.02232313,g/cm³,29.4905,ppt,0.112147808,NTU,8.825671,°C,15.588,V
08/01/2025 15:10:54 +00:00,-0.092,11.6127586,217.6,50.20165,-66.385248,50.2016674848728,-66.3855118388336,5.47101355,-19.28667,0.830745339,01/01/1970 00:21:53 +00:00,8.911102,°C,0.00347660319,RFU,8.914551,°C,0,RFU,8.825671,°C,31353.8613,μS/cm,45370,μS/cm,28.8374786,PSU,31.894,Ω-cm,1.02232313,g/cm³,29.4905,ppt,0.112147808,NTU,8.825671,°C,15.588,V
08/01/2025 15:10:55 +00:00,-0.062,11.6127586,218.4,50.20165,-66.385248,50.201665952493329,-66.385513802779656,5.300563,-19.4268875,0.830745339,01/01/1970 00:21:54 +00:00,8.911102,°C,0.00347660319,RFU,8.914551,°C,0,RFU,8.825671,°C,31353.8613,μS/cm,45370,μS/cm,28.8374786,PSU,31.894,Ω-cm,1.02232313,g/cm³,29.4905,ppt,0.112147808,NTU,8.825671,°C,15.588,V
